DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2018-10-28,0.13,922.58,922.84,922.33,1296.11,19.37,14.69,19.93,18.84,15.21,14.26,80.07,74.99,77.52,157.51,4.81,1.75,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-10-06,0.11,923.63,923.9,923.36,1436.48,22.01,13.61,22.8,21.25,14.2,13.06,66.79,60.08,63.51,147.65,5.15,1.87,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-10-13,0.05,925.18,925.45,924.94,1536.96,21.61,13.79,22.37,20.8,14.47,13.18,69.51,62.73,65.83,149.33,4.34,1.51,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-10-20,0.35,925.78,926.06,925.49,1220.34,20.81,16.35,21.43,20.26,16.8,15.94,79.83,74.58,77.4,139.75,5.17,1.73,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2019-10-27,0.12,923.02,923.29,922.75,1523.6,21.25,14.57,21.93,20.57,15.18,14.06,72.58,66.63,69.44,172.11,4.55,1.65,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-10-04,0.31,923.19,923.57,922.82,1308.58,22.54,16.29,23.32,21.82,16.93,15.71,75.37,68.79,72.21,158.92,5.43,1.89,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-10-11,0.22,923.2,923.59,922.86,1328.23,20.93,15.19,21.61,20.24,15.82,14.56,76.86,70.62,73.71,153.83,4.56,1.53,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-10-18,0.03,925.47,925.76,925.18,1368.79,19.63,13.01,20.33,18.95,13.53,12.45,71.79,65.49,68.79,155.76,5.22,1.91,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2020-10-25,0.0,924.26,924.55,923.99,1502.53,21.84,15.0,22.56,21.14,15.56,14.38,71.13,64.96,68.15,143.41,5.46,1.85,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-10-03,0.18,923.25,923.72,922.81,1065.84,19.48,15.27,19.98,19.07,15.65,14.94,82.12,78.43,80.38,159.58,4.91,1.66,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-10-10,0.18,924.06,924.38,923.73,992.1,17.73,15.33,18.17,17.3,15.71,14.99,88.81,85.04,86.92,147.28,4.69,1.49,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-10-17,0.18,922.67,923.02,922.3,1162.95,19.19,15.1,19.8,18.7,15.6,14.62,81.85,76.67,79.51,139.77,4.7,1.59,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-10-24,0.18,923.77,924.11,923.42,1293.25,16.95,11.86,17.59,16.33,12.38,11.41,78.12,72.51,75.21,150.39,5.82,2.03,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2021-10-31,0.18,927.42,927.69,927.16,1408.5,20.52,14.42,21.24,19.89,14.96,13.96,72.74,67.15,69.98,119.24,5.81,1.98,"IVAI, Parana, Brazil",-25.0069795,-50.8568896
2006-10-01,0.17,907.93,908.16,907.7,1026.5,14.28,11.74,14.67,13.91,12.06,11.42,87.96,84.44,86.21,100.58,5.59,2.22,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-10-08,0.1,903.13,903.4,902.86,1186.44,18.5,15.33,19.03,17.95,15.77,14.9,86.4,81.04,83.65,142.06,4.9,1.84,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-10-15,0.1,903.69,903.95,903.44,1266.26,19.26,15.92,19.81,18.72,16.38,15.48,85.33,80.02,82.77,123.14,5.01,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-10-22,0.18,904.44,904.67,904.2,1073.17,16.09,13.17,16.54,15.7,13.64,12.8,86.9,82.43,84.65,102.29,5.6,2.28,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2006-10-29,0.1,904.06,904.32,903.84,1442.31,19.5,14.02,20.21,18.81,14.64,13.44,76.74,70.3,73.51,135.5,5.18,1.95,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-10-07,0.0,906.48,906.76,906.22,1314.36,17.12,11.66,17.85,16.34,12.27,11.01,77.65,71.17,74.45,111.95,5.31,1.92,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-10-14,0.02,903.69,903.97,903.43,1295.93,20.11,14.38,20.79,19.5,14.9,13.92,76.41,70.66,73.57,135.86,6.49,2.56,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-10-21,0.09,903.58,903.88,903.28,1132.45,18.65,14.48,19.24,18.04,14.99,13.98,82.94,77.3,80.23,145.41,4.78,1.78,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-10-28,0.06,904.75,905.0,904.49,997.24,18.03,14.66,18.63,17.48,15.07,14.25,84.93,79.67,82.35,139.48,5.29,2.03,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-10-05,0.45,902.98,903.34,902.62,1099.17,16.42,13.6,16.91,15.96,14.0,13.23,87.16,82.52,84.86,158.37,5.17,1.96,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-10-12,0.05,908.58,908.83,908.34,1038.64,14.61,11.85,15.02,14.22,12.17,11.49,86.55,82.7,84.74,97.79,6.1,2.48,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-10-19,0.35,905.08,905.35,904.78,1025.37,18.94,15.31,19.48,18.42,15.78,14.85,85.34,80.18,82.88,139.26,5.11,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2008-10-26,0.03,905.61,905.91,905.34,1157.59,20.26,16.45,20.87,19.67,16.94,15.99,83.52,77.82,80.6,141.11,5.67,2.15,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-10-04,0.0,906.19,906.43,905.9,1002.56,16.67,14.5,17.17,16.28,14.87,14.19,89.85,85.8,88.02,152.35,5.36,1.92,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-10-11,0.02,905.28,905.56,905.02,1194.34,16.7,13.39,17.25,16.2,13.88,12.98,85.25,80.42,82.83,133.63,5.22,1.88,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-10-18,0.65,901.92,902.26,901.56,1027.11,16.71,14.3,17.24,16.24,14.7,13.95,89.14,84.59,86.97,138.3,4.86,1.53,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2009-10-25,0.26,900.62,900.89,900.33,1150.64,18.64,15.57,19.16,18.15,16.02,15.1,86.29,81.39,83.93,143.79,3.89,1.1,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-10-03,0.31,901.8,902.11,901.43,864.44,16.6,14.57,16.99,16.26,14.9,14.27,90.68,87.26,89.01,116.13,4.33,1.47,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-10-10,0.25,905.18,905.49,904.88,1212.49,14.69,11.2,15.24,14.16,11.74,10.72,84.8,79.48,82.12,150.01,5.5,2.08,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-10-17,0.2,906.09,906.42,905.82,1236.93,15.09,11.43,15.7,14.5,11.88,10.98,83.46,78.38,80.96,140.38,5.06,1.83,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-10-24,0.06,902.94,903.19,902.71,1392.1,17.78,12.45,18.49,17.12,13.19,11.76,78.47,71.23,74.94,134.83,4.02,1.35,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2010-10-31,0.42,900.62,900.92,900.3,1390.63,17.89,12.43,18.56,17.22,13.17,11.71,78.57,71.5,75.18,177.43,5.29,1.85,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-10-02,0.02,905.84,906.14,905.6,1430.06,17.67,11.01,18.44,16.89,11.76,10.36,74.85,67.96,71.24,153.82,4.89,1.77,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-10-09,0.0,905.32,905.6,905.05,1269.22,18.41,13.71,19.11,17.72,14.38,13.13,80.2,74.1,76.99,135.06,5.65,1.98,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-10-16,0.56,899.95,900.26,899.65,861.28,17.65,15.97,18.03,17.3,16.28,15.71,91.81,89.14,90.5,145.8,4.81,1.75,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-10-23,0.0,906.9,907.09,906.66,1433.66,16.11,11.25,16.72,15.51,11.75,10.78,77.89,72.24,75.02,99.6,5.95,2.41,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2011-10-30,0.25,901.69,902.01,901.42,1260.64,17.89,13.4,18.54,17.31,14.0,12.89,81.55,75.89,78.74,207.55,5.39,2.16,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-10-07,0.01,905.38,905.6,905.13,1151.98,19.03,14.64,19.71,18.39,15.16,14.11,81.7,76.25,78.99,141.38,3.84,1.12,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-10-14,0.06,906.2,906.44,905.97,1020.94,16.58,12.67,17.06,16.08,13.17,12.26,83.43,78.27,80.75,126.04,5.35,1.94,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-10-21,0.05,903.24,903.55,902.97,1315.8,18.01,12.62,18.74,17.28,13.2,12.02,77.73,71.57,74.69,163.61,5.17,1.86,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2012-10-28,0.56,902.46,902.83,902.07,1064.71,19.04,16.13,19.59,18.49,16.59,15.65,87.29,82.71,85.15,191.59,5.51,1.82,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-10-06,0.37,904.12,904.4,903.8,1149.35,16.55,13.18,17.04,16.13,13.68,12.77,84.86,80.45,82.64,153.55,4.12,1.11,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-10-13,0.0,908.63,908.87,908.42,1362.38,15.99,10.94,16.62,15.38,11.42,10.46,76.74,71.23,73.96,105.3,5.3,1.75,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-10-20,0.07,903.16,903.39,902.93,1211.02,18.2,13.16,18.83,17.62,13.77,12.6,79.5,73.77,76.65,177.34,4.39,1.28,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2013-10-27,0.14,904.43,904.72,904.11,1248.14,19.83,15.71,20.52,19.21,16.23,15.23,81.98,76.36,79.24,184.65,5.67,1.68,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-10-05,0.15,908.95,909.23,908.66,1190.86,15.82,12.42,16.37,15.35,12.85,12.06,83.51,79.29,81.43,143.61,6.86,2.4,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-10-12,0.15,906.18,906.42,905.97,1484.94,19.25,11.71,20.07,18.4,12.56,10.89,71.97,64.58,68.21,161.0,3.81,1.08,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-10-19,0.15,905.07,905.36,904.77,1295.95,21.34,14.97,22.18,20.55,15.65,14.33,75.73,68.62,72.38,171.61,4.97,1.57,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2014-10-26,0.15,906.05,906.31,905.8,1118.63,17.37,14.34,17.91,16.82,14.77,13.9,85.8,81.21,83.59,141.34,4.4,1.25,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-10-04,0.15,903.64,903.9,903.34,1196.53,18.78,15.07,19.33,18.23,15.61,14.65,83.84,78.67,81.12,183.57,4.32,1.32,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-10-11,0.41,904.89,905.2,904.57,1153.05,18.84,15.58,19.45,18.29,16.07,15.15,85.6,80.95,83.41,151.28,5.18,1.47,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-10-18,0.2,905.76,906.04,905.46,1107.52,18.51,15.28,19.08,18.0,15.76,14.84,85.89,81.56,83.81,170.89,4.91,1.56,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2015-10-25,0.0,905.05,905.34,904.78,1131.16,18.9,15.52,19.5,18.36,15.95,15.11,84.95,80.38,82.87,149.52,5.59,1.87,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-10-02,0.15,906.89,907.11,906.64,1307.16,15.15,9.65,15.81,14.5,10.29,9.07,76.62,70.7,73.65,112.27,5.31,1.63,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-10-09,0.15,903.15,903.43,902.9,1163.93,15.39,10.96,16.02,14.85,11.46,10.45,79.75,74.23,77.21,131.71,4.55,1.2,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-10-16,0.15,905.74,906.04,905.46,1058.65,17.67,14.6,18.15,17.19,15.04,14.2,85.8,81.92,83.87,137.24,5.01,1.52,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-10-23,0.15,904.17,904.42,903.89,1208.54,20.74,16.92,21.4,20.16,17.43,16.46,83.27,78.15,80.82,143.14,5.18,1.59,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2016-10-30,0.15,904.35,904.61,904.09,1218.83,16.88,12.68,17.44,16.33,13.22,12.19,80.73,75.69,78.23,144.65,6.21,2.14,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-10-01,0.28,904.51,904.82,904.29,1123.46,17.74,13.2,18.38,17.15,13.64,12.81,80.04,75.29,77.7,163.78,5.45,2.0,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-10-08,0.56,904.76,905.1,904.37,1226.89,16.56,11.51,17.27,15.9,12.15,10.97,78.92,73.2,76.06,191.92,5.95,2.15,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-10-15,0.16,904.33,904.62,904.02,1198.71,20.05,15.29,20.73,19.39,15.85,14.75,80.57,75.31,78.02,180.1,5.01,1.69,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-10-22,0.16,906.11,906.4,905.84,1076.94,17.91,14.41,18.45,17.4,14.82,14.04,84.2,79.84,82.14,163.92,5.86,2.2,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2017-10-29,0.57,903.35,903.72,903.0,1016.84,16.06,13.58,16.61,15.59,14.0,13.2,88.14,84.26,86.33,173.68,5.76,2.05,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-10-07,0.23,905.2,905.48,904.91,866.52,16.74,14.8,17.17,16.31,15.14,14.47,90.33,87.68,89.11,143.2,4.91,1.7,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-10-14,0.28,904.28,904.54,904.03,918.03,18.31,16.22,18.79,17.85,16.59,15.87,89.9,86.58,88.33,152.27,4.84,1.69,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-10-21,0.48,903.84,904.11,903.57,1039.08,16.89,14.24,17.41,16.42,14.68,13.87,87.32,83.96,85.68,115.8,5.28,1.82,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2018-10-28,0.26,903.12,903.37,902.88,1137.23,17.87,14.2,18.42,17.34,14.66,13.76,83.52,79.08,81.42,131.84,4.99,1.7,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-10-06,0.07,904.5,904.72,904.25,1234.35,20.1,12.95,20.94,19.31,13.59,12.29,71.73,65.65,68.8,132.8,5.1,1.73,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-10-13,0.08,906.05,906.29,905.81,1414.21,19.57,13.85,20.27,18.8,14.44,13.25,77.15,71.38,74.21,129.43,4.17,1.4,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-10-20,0.26,906.43,906.69,906.17,1129.58,19.02,15.55,19.67,18.5,16.02,15.18,84.09,79.21,81.73,112.91,5.4,2.05,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2019-10-27,0.06,903.77,904.02,903.51,1374.39,19.59,13.69,20.25,18.88,14.33,13.12,75.77,69.79,72.73,139.89,4.93,1.76,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-10-04,0.05,904.42,904.71,904.11,1219.19,20.83,14.7,21.55,20.17,15.25,14.19,76.1,70.75,73.49,167.5,5.81,2.11,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-10-11,0.26,903.88,904.21,903.59,1209.16,19.55,13.93,20.31,18.82,14.69,13.3,77.82,71.35,74.51,159.08,4.55,1.45,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-10-18,0.02,906.0,906.26,905.76,1270.65,17.77,12.18,18.49,17.09,12.73,11.62,76.04,70.56,73.38,144.31,5.05,1.83,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2020-10-25,0.2,905.02,905.29,904.77,1233.44,19.66,15.03,20.41,18.97,15.56,14.48,79.19,73.19,76.43,105.45,5.59,1.94,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-10-03,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-10-10,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-10-17,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-10-24,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2021-10-31,0.15,905.31,905.56,905.06,1144.14,17.45,13.58,18.08,16.84,14.11,13.08,83.32,78.01,80.73,160.05,4.49,1.51,"CASTRO, Parana, Brazil",-24.794072,-49.9972914
2007-10-07,0.02,967.57,967.87,967.26,1408.58,24.84,13.54,25.63,24.09,14.02,13.08,55.57,49.87,52.76,82.54,8.6,5.21,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-10-14,0.14,965.53,965.82,965.27,1202.05,24.37,16.38,25.07,23.71,16.82,15.96,66.73,61.2,64.04,129.13,7.33,4.35,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-10-21,0.42,967.1,967.42,966.76,1249.08,22.1,16.71,22.72,21.52,17.23,16.2,77.72,72.11,74.93,151.66,6.32,3.28,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2007-10-28,0.04,967.24,967.53,966.98,1346.35,23.87,17.21,24.49,23.21,17.65,16.78,71.95,66.48,69.03,126.85,6.71,3.97,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-10-05,1.2,966.21,966.6,965.83,1054.97,20.45,16.13,21.03,19.91,16.55,15.67,80.44,75.4,78.05,134.12,7.27,3.98,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-10-12,0.17,971.25,971.57,970.95,1556.63,21.32,13.18,22.16,20.56,13.83,12.68,65.87,59.43,62.56,107.45,8.3,4.77,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-10-19,0.07,967.44,967.75,967.12,1339.95,24.12,18.07,24.91,23.4,18.55,17.6,74.8,68.45,71.68,148.68,6.71,3.7,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2008-10-26,0.32,967.15,967.5,966.83,1456.17,25.65,18.86,26.45,24.97,19.33,18.38,71.21,65.26,68.43,106.15,8.69,4.94,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-10-04,0.01,970.72,970.96,970.45,1189.76,19.19,14.14,19.76,18.67,14.62,13.73,77.25,72.42,74.88,176.21,6.74,3.87,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-10-11,0.39,967.63,967.96,967.36,1371.14,22.77,17.29,23.48,22.13,17.76,16.84,76.41,70.89,73.75,117.14,7.46,4.31,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-10-18,0.72,964.68,965.08,964.24,1187.53,21.25,17.46,21.96,20.64,18.0,16.94,83.3,77.5,80.63,107.52,7.44,4.02,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2009-10-25,0.65,963.62,963.96,963.26,1314.48,22.04,18.58,22.67,21.43,19.08,18.05,84.78,79.76,82.34,118.73,6.33,3.41,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-10-03,0.09,967.54,967.83,967.26,1256.0,20.97,14.97,21.61,20.31,15.45,14.4,73.95,67.78,71.03,157.43,6.18,3.41,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-10-10,0.39,969.03,969.32,968.71,1548.82,20.93,13.91,21.67,20.25,14.47,13.37,71.08,64.52,67.89,138.98,6.87,3.87,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-10-17,0.22,968.57,968.9,968.26,1339.02,21.43,14.01,22.07,20.86,14.46,13.59,68.83,63.47,66.29,107.89,8.09,4.85,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-10-24,0.19,967.0,967.33,966.69,1461.14,21.7,14.06,22.36,21.03,14.68,13.42,69.29,62.34,65.85,159.22,6.65,3.61,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2010-10-31,0.41,964.43,964.78,964.08,1563.18,22.21,11.92,23.06,21.4,12.7,11.12,61.23,53.44,57.34,158.29,7.64,4.37,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-10-02,0.05,968.2,968.5,967.94,1551.47,23.25,12.19,24.21,22.37,12.76,11.51,57.3,50.86,54.32,130.58,7.16,4.26,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-10-09,0.22,966.77,967.09,966.49,1477.62,23.96,15.11,24.74,23.13,15.62,14.52,64.13,58.26,61.26,93.64,8.25,4.98,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-10-16,0.26,962.38,962.7,962.06,1125.5,22.54,19.71,23.04,22.09,20.1,19.37,87.15,82.97,85.13,156.36,5.93,3.31,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-10-23,0.0,969.26,969.49,968.99,1770.33,23.0,12.49,23.91,22.14,13.11,11.92,57.93,51.36,54.58,96.04,7.48,4.36,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2011-10-30,0.46,965.21,965.59,964.87,1386.24,22.12,16.29,22.84,21.46,16.83,15.78,75.29,69.09,72.25,141.32,7.04,4.04,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-10-07,0.23,966.89,967.18,966.61,1420.49,24.85,16.36,25.62,24.08,16.8,15.89,66.27,60.93,63.66,109.2,8.22,4.8,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-10-14,0.09,968.1,968.37,967.82,1436.26,23.71,15.15,24.48,23.07,15.62,14.75,65.86,60.89,63.41,124.8,7.38,4.21,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-10-21,0.43,965.75,966.19,965.36,1385.29,22.66,14.5,23.5,21.88,15.17,13.84,68.03,60.43,64.27,143.46,8.13,4.54,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2012-10-28,0.46,964.39,964.82,963.98,1294.16,23.65,18.26,24.35,22.96,18.79,17.7,77.0,70.87,74.03,137.15,7.8,4.01,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-10-06,0.49,968.7,969.0,968.38,1202.52,19.44,15.04,20.04,18.9,15.56,14.6,80.85,76.04,78.49,165.88,6.18,3.32,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-10-13,0.02,970.59,970.87,970.32,1359.17,21.58,12.71,22.27,20.89,13.13,12.25,61.96,56.4,59.27,77.64,7.98,4.88,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-10-20,0.25,966.8,967.07,966.56,1422.76,22.52,15.52,23.19,21.84,16.18,14.89,72.18,66.21,69.11,167.55,4.89,2.51,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2013-10-27,0.16,966.24,966.55,965.88,1483.01,24.74,19.08,25.45,24.07,19.58,18.57,75.74,69.66,72.73,118.79,7.86,4.24,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-10-05,0.43,970.17,970.47,969.83,1513.93,22.37,15.21,23.07,21.73,15.64,14.84,69.41,64.3,66.9,92.43,10.36,6.27,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-10-12,0.13,968.0,968.29,967.75,1566.18,25.45,12.84,26.25,24.61,13.63,12.16,54.16,47.27,50.53,117.29,6.98,4.07,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-10-19,0.07,965.71,965.99,965.44,1555.32,29.63,16.74,30.5,28.84,17.4,16.05,52.42,45.73,49.18,140.12,6.9,3.84,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2014-10-26,0.06,968.7,968.99,968.41,1512.29,23.65,17.02,24.3,23.03,17.57,16.41,72.12,65.73,69.02,108.1,5.76,3.14,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-10-04,0.19,968.1,968.4,967.8,1283.04,22.0,17.22,22.58,21.4,17.66,16.8,79.57,74.65,77.08,144.44,5.98,3.24,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-10-11,0.47,966.87,967.19,966.54,1221.5,23.29,17.81,23.98,22.67,18.29,17.42,77.26,72.2,74.84,158.01,6.74,3.53,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-10-18,0.05,967.87,968.18,967.57,1439.63,24.01,17.76,24.68,23.35,18.23,17.33,74.02,69.08,71.54,171.79,6.35,3.33,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2015-10-25,0.08,965.72,966.04,965.4,1538.26,27.32,18.9,28.12,26.66,19.41,18.5,65.06,59.67,62.41,109.03,7.77,4.25,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2016-10-02,0.02,969.31,969.59,969.03,1564.09,22.7,10.78,23.62,21.73,11.42,10.2,54.69,48.32,51.43,134.17,3.87,0.72,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
2016-10-09,0.2,967.75,968.02,967.47,1397.66,19.43,12.39,20.21,18.69,13.07,11.76,72.08,65.62,68.79,163.32,3.71,0.67,"MAL. CANDIDO RONDON, Parana, Brazil",-24.5582532,-54.0587821
