DATA (YYYY-MM-DD),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",CIDADE,LATITUDE,LONGITUDE
2009-11-15,0.24,878.95,879.24,878.64,1162.43,19.09,17.28,19.64,18.6,17.79,16.9,92.07,87.58,89.87,108.69,5.51,2.25,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2009-11-22,0.43,879.8,880.08,879.52,1146.5,19.45,17.09,19.98,18.93,17.56,16.67,89.48,84.99,87.3,124.38,6.62,2.62,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2009-11-29,0.16,877.51,877.76,877.26,1222.89,20.39,18.21,21.01,19.83,18.73,17.77,90.76,85.05,88.08,137.24,5.11,1.93,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2010-11-07,0.09,878.76,878.98,878.55,1661.31,16.37,8.82,17.1,15.66,9.59,8.06,67.8,60.58,64.29,167.85,5.97,2.69,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2010-11-14,0.05,881.15,881.39,880.91,1420.09,15.8,11.64,16.44,15.16,12.23,11.14,81.24,75.46,78.27,112.98,6.64,3.02,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2010-11-21,0.07,877.72,877.97,877.48,1507.72,16.81,11.92,17.53,16.09,12.58,11.29,78.63,71.41,75.12,128.79,5.28,2.27,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2010-11-28,0.35,875.94,876.17,875.73,1362.18,18.74,15.11,19.39,18.17,15.71,14.48,84.79,78.21,81.64,134.79,5.52,2.35,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2011-11-06,0.02,883.49,883.69,883.28,1572.24,14.22,9.48,14.97,13.48,10.16,8.83,78.62,71.43,75.08,122.72,6.59,3.0,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2011-11-13,0.28,880.66,880.91,880.43,1284.4,18.07,13.63,18.76,17.44,14.25,13.1,81.0,74.61,77.76,99.78,5.58,2.46,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2011-11-20,0.21,880.22,880.43,880.01,1319.59,14.29,11.12,14.9,13.69,11.72,10.64,85.78,80.49,82.97,127.67,6.2,2.86,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2011-11-27,0.09,878.3,878.56,878.06,1267.32,17.73,14.31,18.5,17.02,14.95,13.65,85.07,78.02,81.82,143.65,5.89,2.39,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2012-11-04,0.06,879.24,879.53,879.0,1184.73,19.06,15.52,19.82,18.31,16.23,14.95,85.58,78.7,82.03,146.96,4.62,1.65,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2012-11-11,0.2,878.58,878.82,878.33,1201.73,18.11,15.6,18.8,17.54,16.19,15.11,89.29,83.23,86.49,129.32,5.54,2.34,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2012-11-18,0.17,880.76,880.99,880.52,1276.98,15.47,12.62,16.15,14.85,13.23,12.07,87.49,81.52,84.71,128.26,5.99,2.66,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2012-11-25,0.1,879.75,879.96,879.53,1419.77,19.37,14.91,20.13,18.63,15.55,14.25,80.89,73.94,77.6,148.17,4.97,2.19,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2013-11-03,0.14,881.56,881.8,881.34,1465.24,16.25,11.72,16.9,15.62,12.29,11.13,79.39,73.02,76.35,116.7,5.43,2.4,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2013-11-10,0.03,881.13,881.35,880.92,1375.55,16.39,12.81,17.01,15.85,13.34,12.4,83.79,78.64,81.27,113.86,5.37,2.47,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2013-11-17,0.16,879.91,880.14,879.64,1533.42,18.3,13.2,19.0,17.68,13.83,12.64,77.53,71.34,74.48,158.62,6.51,2.9,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2013-11-24,0.21,880.25,880.47,880.01,1130.81,16.73,14.72,17.24,16.29,15.13,14.34,90.48,86.24,88.58,140.36,5.56,2.42,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2014-11-02,0.13,880.53,880.77,880.29,1273.75,20.0,14.63,20.82,19.27,15.35,13.93,77.45,69.94,73.97,129.06,3.47,1.28,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2014-11-09,0.72,880.34,880.67,880.01,1161.74,18.12,15.89,18.8,17.5,16.47,15.4,90.41,85.33,87.93,113.31,3.77,1.45,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2014-11-16,0.04,879.45,879.66,879.22,1342.98,17.11,12.33,17.89,16.46,13.05,11.64,78.94,71.48,75.53,135.57,3.87,1.63,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2014-11-23,0.13,881.13,881.38,880.92,1525.3,17.28,12.56,17.98,16.58,13.27,11.88,79.89,72.83,76.4,129.38,4.55,1.92,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2014-11-30,0.29,881.04,881.27,880.79,1254.65,18.36,15.69,18.97,17.81,16.22,15.23,87.87,82.89,85.6,122.76,4.19,1.79,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2015-11-01,0.17,881.71,881.96,881.48,1050.65,17.42,15.34,17.91,16.92,15.74,14.93,90.5,86.69,88.69,110.25,2.39,0.53,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2015-11-08,0.2,881.8,882.04,881.57,1165.91,16.33,13.41,16.94,15.75,13.93,12.91,86.99,81.85,84.57,144.88,4.66,1.92,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2015-11-15,0.19,880.4,880.74,880.11,1171.13,20.22,17.72,20.96,19.55,18.31,17.16,89.17,83.44,86.58,148.23,2.11,0.46,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2015-11-22,0.05,876.67,876.96,876.39,1231.34,17.73,15.67,18.36,17.16,16.21,15.13,91.0,86.26,88.85,139.04,2.16,0.54,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2015-11-29,0.06,878.37,878.66,878.05,829.15,17.65,16.76,18.1,17.29,17.14,16.43,96.06,92.98,94.67,132.33,1.44,0.28,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2016-11-06,0.09,881.81,882.04,881.61,1277.23,16.86,13.69,17.45,16.29,14.13,13.21,85.55,80.49,83.24,108.78,3.03,1.0,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2016-11-13,0.28,880.28,880.55,880.04,1181.01,16.47,13.97,17.14,15.88,14.53,13.53,89.19,83.44,86.42,136.82,1.91,0.44,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2016-11-20,0.14,879.94,880.19,879.73,1416.06,15.32,11.9,15.94,14.61,12.5,11.34,84.98,78.99,81.81,141.68,3.08,0.98,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2016-11-27,0.16,881.46,881.68,881.21,1246.23,16.67,12.9,17.3,16.04,13.45,12.31,83.69,77.91,80.98,143.74,4.16,1.69,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2017-11-05,0.2,881.84,882.07,881.6,1181.77,16.27,13.13,16.89,15.69,13.67,12.63,86.08,80.65,83.47,144.71,5.08,2.16,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2017-11-12,0.18,878.95,879.21,878.71,1352.27,16.32,12.26,16.96,15.74,12.95,11.66,83.08,77.69,80.42,214.81,1.21,0.5,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2017-11-19,0.36,878.14,878.4,877.88,1539.0,18.88,11.11,19.62,18.15,11.91,10.31,68.16,60.97,64.65,236.0,0.0,0.0,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2017-11-26,0.23,878.78,879.03,878.53,1378.63,17.57,14.18,18.17,16.96,14.76,13.63,85.18,79.6,82.49,236.0,0.0,0.0,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2018-11-04,0.22,880.19,880.49,879.9,1176.22,16.65,14.22,17.29,16.06,14.72,13.79,89.12,83.79,86.56,144.71,5.08,2.16,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2018-11-11,0.0,882.22,882.46,881.99,1323.33,16.22,13.07,16.9,15.58,13.67,12.59,85.93,80.31,83.12,144.71,5.08,2.16,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2018-11-18,0.16,879.95,880.19,879.72,1264.7,19.52,16.45,20.19,18.96,17.04,16.0,86.14,81.09,83.74,144.71,5.08,2.16,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2018-11-25,0.1,880.07,880.28,879.84,1409.48,17.18,13.96,17.82,16.58,14.59,13.43,86.17,80.71,83.52,144.71,5.08,2.16,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2019-11-03,0.19,881.04,881.37,880.73,1352.11,20.09,15.93,20.9,19.33,16.58,15.36,82.45,74.82,78.62,188.05,6.59,2.76,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2019-11-10,0.13,879.79,880.06,879.52,1038.76,18.54,16.27,19.1,18.02,16.72,15.85,89.43,84.96,87.33,207.52,6.24,2.8,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2019-11-17,0.22,879.29,879.51,879.09,1285.62,17.33,14.54,17.94,16.73,15.15,14.04,87.92,82.9,85.3,218.58,6.91,3.09,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2019-11-24,0.12,881.19,881.38,880.97,1520.79,18.54,13.55,19.31,17.82,14.34,12.78,79.05,71.29,75.37,221.83,6.41,2.83,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2020-11-01,0.11,879.06,879.29,878.8,1178.58,15.44,10.51,16.12,14.85,11.23,9.95,79.98,74.24,77.05,184.64,6.8,2.98,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2020-11-08,0.05,881.4,881.61,881.17,1607.14,15.55,9.01,16.37,14.73,9.72,8.39,72.45,64.49,68.45,212.32,6.12,2.68,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2020-11-15,0.76,879.98,880.24,879.71,1125.39,17.86,15.55,18.53,17.26,16.12,15.0,90.05,84.77,87.67,200.14,5.5,2.29,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2020-11-22,0.2,878.91,879.15,878.63,1303.78,16.5,13.09,17.16,15.84,13.77,12.51,85.57,79.49,82.4,212.73,5.92,2.54,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2020-11-29,0.08,883.47,883.72,883.2,1544.53,19.68,14.7,20.4,19.06,15.35,14.12,78.92,72.39,75.83,201.7,6.84,2.97,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2021-11-07,0.16,879.7,879.96,879.45,1251.02,18.0,15.37,18.69,17.36,16.0,14.87,88.42,82.54,85.58,221.36,5.49,2.45,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2021-11-14,0.09,881.91,882.15,881.68,1234.31,15.3,12.75,15.92,14.81,13.36,12.32,88.21,83.85,86.02,218.06,6.51,3.06,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2021-11-21,0.28,880.0,880.22,879.77,1348.18,18.16,14.41,18.78,17.56,15.03,13.81,83.67,78.04,80.96,214.8,5.53,2.51,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2021-11-28,0.05,877.92,878.18,877.7,1560.32,20.25,14.21,21.02,19.5,15.05,13.36,74.68,67.29,71.07,179.25,6.24,2.7,"INACIO MARTINS, Parana, Brazil",-25.5725435,-51.0764637
2006-11-19,0.03,967.01,967.3,966.7,1430.36,28.09,18.41,28.79,27.45,19.08,17.75,61.39,55.16,58.43,148.84,6.71,3.49,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2006-11-26,0.13,967.01,967.32,966.73,1473.32,25.68,18.57,26.43,25.0,19.28,17.98,72.07,64.54,68.23,155.12,6.54,3.3,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2007-11-04,0.17,964.37,964.68,964.05,1207.44,25.02,18.6,25.63,24.5,19.19,18.11,73.88,68.41,71.19,131.97,7.09,3.76,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2007-11-11,0.52,965.48,965.85,965.1,1406.32,23.81,16.78,24.57,23.1,17.54,16.06,71.57,64.62,68.2,109.3,7.49,3.87,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2007-11-18,0.1,969.57,969.96,969.24,1352.23,23.74,16.62,24.38,23.11,17.14,16.12,69.1,63.95,66.57,119.61,7.29,3.76,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2007-11-25,0.01,967.45,967.75,967.15,1475.66,24.82,16.28,25.44,24.2,16.97,15.6,65.2,58.74,61.9,126.9,6.42,3.34,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2008-11-02,0.36,967.97,968.37,967.58,1176.46,24.0,20.0,24.57,23.53,20.47,19.61,82.27,77.3,79.89,113.41,4.98,1.47,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2008-11-09,0.43,967.54,967.96,967.19,1039.21,23.37,19.43,23.91,22.85,19.92,18.94,82.85,77.08,80.08,131.35,4.02,1.06,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2008-11-16,0.01,965.4,965.69,965.1,1564.45,24.92,17.01,25.64,24.23,17.83,16.36,67.71,60.49,63.91,167.79,4.62,1.19,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2008-11-23,0.0,968.97,969.23,968.72,1618.58,24.96,15.68,25.67,24.28,16.4,15.09,61.08,55.01,57.93,107.9,5.82,1.71,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2008-11-30,0.0,967.88,968.17,967.6,1656.1,26.84,16.11,27.58,26.15,16.78,15.52,56.21,50.54,53.36,82.27,7.1,2.45,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2009-11-01,0.05,966.95,967.21,966.68,1544.82,25.73,17.71,26.31,25.19,18.38,17.1,66.62,60.52,63.58,100.02,5.38,2.36,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2009-11-08,0.25,964.77,965.05,964.49,1285.19,26.39,20.5,26.99,25.88,21.08,19.97,75.49,69.55,72.75,133.02,5.8,2.46,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2009-11-15,0.13,965.5,965.82,965.16,1322.34,25.68,21.49,26.27,25.13,21.98,20.93,81.75,75.77,78.98,99.14,5.59,2.21,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2009-11-22,0.29,966.17,966.49,965.88,1439.52,26.82,21.41,27.39,26.29,21.95,20.96,76.42,70.76,73.62,100.29,7.13,3.4,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2009-11-29,0.35,964.6,964.94,964.29,1321.85,25.85,22.33,26.43,25.27,22.85,21.82,85.01,79.48,82.35,106.27,5.65,1.82,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2010-11-07,0.08,967.7,967.97,967.46,1523.3,22.64,10.99,23.3,22.01,11.8,10.19,55.05,48.99,51.99,149.77,6.25,3.32,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2010-11-14,0.31,968.96,969.23,968.68,1501.13,23.17,15.54,23.83,22.55,16.19,14.95,67.04,61.23,64.17,101.76,8.13,4.26,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2010-11-21,0.13,966.22,966.56,965.91,1374.09,23.16,15.23,23.85,22.54,15.9,14.63,67.77,61.19,64.55,129.02,6.31,3.05,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2010-11-28,0.3,963.92,964.18,963.65,1484.25,24.83,17.02,25.55,24.19,17.72,16.39,68.2,61.93,65.15,187.57,4.95,2.39,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2011-11-06,0.06,971.52,971.8,971.25,1493.1,21.71,12.88,22.33,21.13,13.55,12.29,62.97,57.21,60.0,93.15,6.86,2.26,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2011-11-13,0.3,967.24,967.53,966.94,1400.1,25.66,18.56,26.22,25.13,19.03,18.02,69.75,64.09,67.08,82.14,5.74,1.65,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2011-11-20,0.2,967.2,967.51,966.92,1427.17,22.17,15.63,22.7,21.67,16.17,15.21,72.09,67.38,69.6,107.62,5.92,1.6,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2011-11-27,0.41,966.19,966.46,965.91,1524.46,25.11,16.77,25.76,24.5,17.5,16.11,66.11,60.02,63.02,142.23,4.68,1.54,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2012-11-04,0.1,966.5,966.81,966.19,1369.4,26.35,19.67,27.12,25.62,20.26,19.08,73.01,66.68,69.92,110.71,5.11,1.54,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2012-11-11,0.17,965.1,965.36,964.84,1369.28,26.19,18.87,26.85,25.53,19.39,18.32,69.9,63.91,66.95,112.4,3.93,0.72,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2012-11-18,0.0,967.77,968.02,967.48,1591.26,25.89,16.18,26.59,25.21,16.82,15.63,60.07,54.42,57.15,121.98,6.32,2.13,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2012-11-25,0.39,966.66,966.94,966.39,1388.99,26.69,18.48,27.42,26.05,19.01,17.94,67.54,61.79,64.83,140.17,5.14,1.45,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2013-11-03,0.15,968.51,968.79,968.21,1419.65,24.79,16.3,25.37,24.24,16.82,15.82,63.37,58.84,61.17,84.23,7.81,3.53,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2013-11-10,0.0,968.1,968.35,967.9,1622.51,24.83,16.09,25.49,24.15,16.7,15.57,63.01,57.79,60.33,94.08,8.17,3.82,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2013-11-17,0.05,967.48,967.75,967.18,1517.04,25.91,16.59,26.66,25.24,17.23,16.07,63.01,57.29,60.2,136.64,8.3,3.74,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2013-11-24,0.2,967.21,967.48,966.92,1341.99,24.54,19.43,25.18,23.98,19.92,18.98,77.52,72.54,75.06,95.95,6.71,2.81,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2014-11-02,0.18,967.62,967.95,967.3,1307.81,26.73,19.64,27.21,26.25,20.0,19.3,68.05,65.46,66.8,94.87,5.74,2.27,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2014-11-09,0.22,967.68,968.06,967.33,1291.58,25.67,21.26,26.08,25.28,21.57,20.97,78.49,76.35,77.38,129.24,4.87,1.48,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2014-11-16,0.04,968.42,968.73,968.14,1431.27,24.52,16.31,25.12,24.01,16.77,15.97,64.11,60.32,62.14,134.84,6.47,2.75,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2014-11-23,0.32,967.97,968.26,967.7,1310.67,25.16,17.62,25.64,24.64,17.95,17.24,67.55,64.9,66.27,121.54,5.62,2.21,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2014-11-30,0.12,966.82,967.1,966.53,1332.38,26.54,21.8,26.98,26.13,22.1,21.52,77.45,74.99,76.24,112.02,5.75,2.39,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2015-11-01,0.44,968.29,968.6,968.0,1298.92,24.75,19.64,25.3,24.21,20.14,19.2,77.59,71.94,74.75,208.99,6.44,3.34,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2015-11-08,0.68,968.88,969.14,968.6,1142.48,22.99,19.68,23.51,22.52,20.14,19.29,85.49,80.38,82.96,192.01,5.61,2.88,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2015-11-15,0.26,967.18,967.52,966.82,1455.53,27.04,21.41,27.72,26.35,21.97,20.88,75.93,69.51,72.79,188.93,6.64,3.31,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2015-11-22,0.84,964.47,964.91,964.1,1129.82,23.0,19.5,23.55,22.46,19.96,19.07,84.59,79.46,82.08,181.68,7.34,3.79,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2015-11-29,0.55,965.44,965.9,964.93,906.84,23.31,21.0,23.69,22.98,21.29,20.72,89.39,85.39,87.58,199.07,7.05,3.58,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2016-11-06,0.05,970.53,970.81,970.23,1514.6,25.61,15.95,26.18,25.06,16.54,15.49,58.7,54.79,56.64,197.0,7.97,4.29,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2016-11-13,0.02,966.84,967.16,966.56,1382.01,25.6,17.45,26.34,24.96,18.0,16.95,65.67,59.55,62.7,199.32,6.81,3.53,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2016-11-20,0.0,965.75,966.05,965.49,1634.49,23.86,13.42,24.63,23.16,14.12,12.8,57.58,51.81,54.63,208.31,7.71,4.02,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2016-11-27,0.0,967.39,967.66,967.08,1526.06,26.71,14.78,27.53,25.94,15.45,14.14,54.35,48.26,51.22,190.07,6.36,3.2,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2017-11-05,0.63,968.79,969.22,968.36,1031.2,22.81,16.89,23.41,22.29,17.38,16.46,74.7,69.97,72.43,156.35,5.66,2.58,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2017-11-12,0.14,968.45,968.87,968.14,729.73,22.95,15.37,23.57,22.33,16.0,14.76,68.96,63.16,65.98,176.08,3.75,1.68,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2017-11-19,0.26,965.5,965.83,965.2,0.0,24.89,14.79,25.55,24.22,15.53,14.09,61.06,54.94,58.04,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2017-11-26,0.08,966.38,966.68,966.08,0.0,24.15,17.31,24.84,23.52,17.99,16.67,71.38,65.1,68.27,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2018-11-04,0.37,967.51,967.88,967.14,0.0,23.82,18.18,24.35,23.29,18.68,17.72,75.5,70.21,72.85,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2018-11-11,0.0,968.41,968.66,968.16,0.0,24.83,16.78,25.47,24.21,17.35,16.32,65.02,59.94,62.44,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2018-11-18,0.34,966.46,966.73,966.16,0.0,26.45,20.04,27.05,25.92,20.55,19.58,72.45,67.06,69.89,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2018-11-25,0.16,967.68,967.96,967.41,0.0,24.04,17.99,24.62,23.42,18.56,17.49,74.04,68.41,71.19,236.0,0.0,0.0,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2019-11-03,0.38,965.32,967.7,963.03,679.06,27.71,17.11,28.47,26.96,17.79,16.43,58.19,51.26,54.74,193.05,7.88,4.14,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2019-11-10,0.19,962.94,964.85,961.11,506.54,25.74,19.25,26.39,25.15,19.85,18.74,72.3,66.16,69.26,183.83,6.69,3.2,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2019-11-17,0.06,965.86,967.81,963.91,708.41,25.62,16.83,26.26,24.97,17.56,16.21,64.45,58.54,61.32,206.73,6.71,3.34,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2019-11-24,0.0,966.14,968.31,964.04,819.49,27.66,14.33,28.38,27.0,15.13,13.6,48.95,43.32,46.15,189.46,7.18,3.64,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2020-11-01,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2020-11-08,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2020-11-15,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2020-11-22,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2020-11-29,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2021-11-07,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2021-11-14,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2021-11-21,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2021-11-28,0.15,969.69,970.11,969.27,1094.6,23.4,16.5,24.02,22.81,17.02,16.01,70.84,65.62,68.25,146.92,5.53,2.5,"ICARAIMA, Parana, Brazil",-23.3948345,-53.6162036
2006-11-26,0.17,949.32,949.62,949.04,1471.9,26.17,16.86,26.85,25.55,17.48,16.3,63.43,57.54,60.59,122.7,6.22,2.41,"MARINGA, Parana, Brazil",-23.425269,-51.9382078
2007-11-04,0.47,946.88,947.22,946.54,1160.58,24.2,17.89,24.73,23.73,18.38,17.41,74.22,69.03,71.75,206.14,5.85,2.26,"MARINGA, Parana, Brazil",-23.425269,-51.9382078
